src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
ὀλίγων,ὀλίγου,0_8,N;GEN;PL,0_15,ADJ;GEN;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κοινοὶ,κοινοῦ,2_19,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀληθινοί,ἀληθινήν,2_6,ADJ;VOC;PL;MASC,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φέρε,φέρετε,1_11,V;2;SG;IMP,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτωλοὶ,ἁμαρτωλὰ,2_19,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραμείνωμεν,παραμείνουν,1_7,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δώσετε,δώσει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκείνη,ἐκείνων,0_14,ADJ;NOM;SG;FEM,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακοὺς,κακὴν,2_15,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνδρός,ἀνδρῶν,2_22,ADJ;NOM;SG;MASC,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διεξάγουν,διεξάγω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἡδονῶν,ἡδονῆς,2_24,?,2_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δέσει,δέσῃς,1_10,V;3;SG;IPFV;PRS,1_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θυρωρὸν,θυρωρὸς,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεμελιωμένοι,θεμελιωμένη,0_13,ADJ;NOM;PL;MASC,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑκατόνταρχος,ἑκατόνταρχον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτὴν,αὐτός,2_12,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὄχλος,ὄχλον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γράμματα,γράμματος,0_0,N;ACC;SG,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωστὴν,γνωστόν,2_12,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θερμὸν,θερμὴν,2_4,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
αὐτῆς,αὐτός,2_5,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεωρεῖ,θεωρῆτε,2_8,?,2_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διδάσκω,διδάσκει,1_8,V;1;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,verb;pri;p1;sg - verb;pri;p1;sg,verb;pri;p3;sg - verb;pri;p3;sg,C
ἀποβάλει,ἀποβάλωμεν,1_10,V;3;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνομίαν,ἀνομία,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μολύνουν,μολύνει,1_5,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λαόν,λαοὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατόν,δυνατὴν,2_13,ADJ;NOM;SG;NEUT,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συντρίψει,συντρίψῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνθύπατος,ἀνθύπατον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ποταμὸς,ποταμῶν,2_21,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔχω,ἔχων,1_8,V;1;SG;IPFV;PRS,1_9,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πνευματικοὶ,πνευματικὸς,2_19,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λέγων,λέγεις,1_9,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παιδαγωγοὺς,παιδαγωγῶ,2_15,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑορτὴν,ἑορτὴ,2_12,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαπτίζεις,βαπτίζει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔφερα,ἔφερε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐλάχιστον,ἐλάχιστος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακός,κακῶν,2_22,ADJ;NOM;SG;MASC,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐμμένει,ἐμμένετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κίνδυνον,κίνδυνος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅλην,ὅλη,0_4,?,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλάνη,πλάνοι,0_14,ADJ;NOM;SG;FEM,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεραπείας,θεραπείαν,2_11,V;2;PL;IPFV;PST,2_23,?,,,TGT_LEXICAL_ERROR
ριφθοῦν,ριφθῇ,2_3,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁλοφάνερα,ὁλοφάνερη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξωτερικά,ἐξωτερικὴν,2_14,N;ACC;PL,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διωγμῶν,διωγμὸν,2_24,?,2_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαροὶ,καθαρός,2_19,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μεγαλύτερη,μεγαλύτερος,0_14,ADJ;NOM;SG;FEM,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR
σκόρον,σκόρος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαρόν,καθαρὴ,2_13,ADJ;NOM;SG;NEUT,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φοίνικα,φοίνικας,0_0,N;ACC;SG,0_11,N;GEN;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διωγμὸν,διωγμὸς,2_4,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπουράνιος,ἐπουράνια,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄγνωστοι,ἄγνωστος,0_6,N;VOC;PL,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γλῶσσα,γλῶσσαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰσχυροὶ,ἰσχυρῶν,2_19,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δείξωμεν,δείξει,1_7,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR
αὐτόν,αὐτήν,2_13,ADJ;NOM;SG;NEUT,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στέλλομεν,στέλλουν,1_0,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐκτελέσῃ,ἐκτελέσω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πείσωμεν,πείσουν,1_7,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παραδοθῆτε,παραδοθῆ,2_9,?,2_16,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμιλῇ,ὁμιλῶ,2_2,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀπολογίας,ἀπολογίαν,2_11,V;2;PL;IPFV;PST,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδύνατος,ἀδύνατα,0_2,N;NOM;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
σηκώνει,σηκώνουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαδίζει,βαδίζωμεν,1_10,V;3;SG;IPFV;PRS,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μπροστὰ,μπροστά,2_1,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR
ὅσο,ὅσων,0_10,ADJ;VOC;SG;NEUT,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πονηρὴ,πονηρός,2_20,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
πέσε,πέσωμεν,1_11,V;2;SG;IMP,1_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκρὰ,νεκροὶ,2_1,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀσέλγειαν,ἀσέλγεια,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔχθραν,ἔχθρα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δώσετε,δώσῃ,1_3,V;2;PL;IMP,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πνευματικοὶ,πνευματικοί,2_19,?,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑποταγοῦν,ὑποταγῇ,2_3,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
προῆλθε,προῆλθον,0_12,V;3;SG;PFV;PST,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καθαρὰ,καθαροὶ,2_1,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λέγει,λέγε,1_10,V;3;SG;IPFV;PRS,1_11,V;2;SG;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γυναῖκα,γυναῖκας,0_0,N;ACC;SG,0_11,N;GEN;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χριστιανοί,χριστιανός,2_6,ADJ;VOC;PL;MASC,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δική,δικοί,2_0,N;VOC;SG,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φυλακισμένον,φυλακισμένοι,0_1,?,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄλλον,ἄλλοι,0_1,?,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπομεν,βλέπεις,1_0,?,1_6,V;2;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κλάδους,κλάδων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL,n;m;pl;acc,n;m;pl;gen,C
θάνατε,θάνατον,0_12,V;3;SG;PFV;PST,0_1,?,,,TGT_LEXICAL_ERROR
φεύγει,φεύγουν,1_10,V;3;SG;IPFV;PRS,1_5,?,verb;pri;p3;sg - verb;pri;p3;sg,verb;pri;p3;pl - verb;pri;p3;pl,C
ἀρκετόν,ἀρκετὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λοιποὺς,λοιποὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λόγον,λόγοι,0_1,?,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR
πιστεύωμεν,πιστεύῃ,1_7,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στερεοὶ,στερεὴ,2_19,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιτμημένος,περιτμημένον,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συμμετοχὴν,συμμετοχήν,2_12,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπιθυμῶ,ἐπιθυμῇ,2_7,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀναμένετε,ἀναμένουν,1_3,V;2;PL;IMP,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χωριὰ,χωριά,2_1,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφοὺς,ἀδελφὸς,2_15,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἄκρον,ἄκρα,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐζήτησα,ἐζήτησαν,0_0,N;ACC;SG,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νεκροὶ,νεκρὰ,2_19,?,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θελήσουν,θελήσω,1_5,?,1_8,V;1;SG;IPFV;PRS,verb;inf;p3;pl - verb;inf;p3;pl,verb;inf;p1;sg - verb;inf;p1;sg,C
τυφλοὺς,τυφλὸς,2_15,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
χριστιανοὺς,χριστιανοὶ,2_15,?,2_19,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἑορτῆς,ἑορτήν,2_5,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐτήρησε,ἐτήρησες,0_12,V;3;SG;PFV;PST,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἔστειλες,ἔστειλα,0_9,N;NOM;PL,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κάνω,κάνουν,1_8,V;1;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μιλῇ,μιλῶ,2_2,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βοσκοὶ,βοσκόν,2_19,?,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ζητοῦν,ζητεῖ,2_3,?,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἡρώδην,ἡρώδη,0_1,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτωλή,ἁμαρτωλοί,2_0,N;VOC;SG,2_6,ADJ;VOC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὅσον,ὅσες,0_1,?,0_9,N;NOM;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
συνετά,συνετός,2_14,N;ACC;PL,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δημιουργεῖ,δημιουργίαν,2_8,?,2_23,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λόγοι,λόγων,0_13,ADJ;NOM;PL;MASC,0_8,N;GEN;PL,n;m;pl;nom,n;m;pl;gen,C
λοιποί,λοιπόν,2_6,ADJ;VOC;PL;MASC,2_13,ADJ;NOM;SG;NEUT,,,SRC_LEXICAL_ERROR
χρυσόν,χρυσὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαδίζων,βαδίζῃ,1_9,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πνεῦμα,πνεῦμά,0_0,N;ACC;SG,0_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δέσῃς,δέσῃ,1_2,?,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπομένῃ,ὑπομένει,1_4,?,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γαλιλαίαν,γαλιλαίους,0_5,?,0_7,ADJ;ACC;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πατέρας,πατέρα,0_11,N;GEN;SG,0_0,N;ACC;SG,n;m;sg;nom,n;m;sg;gen - n;m;sg;acc - n;m;sg;voc,C
χρυσῶν,χρυσὸς,2_24,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ρίχνει,ρίχνῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πτωχὴν,πτωχοὺς,2_12,?,2_15,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
μάγον,μάγος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀποδείξῃ,ἀποδείξω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀνόητοι,ἀνόητον,0_13,ADJ;NOM;PL;MASC,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κοντὰ,κοντὸς,2_1,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀναγνωρίζει,ἀναγνωρίζομεν,1_10,V;3;SG;IPFV;PRS,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
παίρνει,παίρνετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀδελφῆς,ἀδελφὴν,2_5,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀρχισυνάγωγοι,ἀρχισυνάγωγον,0_6,N;VOC;PL,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βαστάζεις,βαστάζει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἁμαρτωλοί,ἁμαρτωλὰ,2_6,ADJ;VOC;PL;MASC,2_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐξακολουθεῖ,ἐξακολουθῇ,2_8,?,2_2,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλοί,τυφλῶν,2_6,ADJ;VOC;PL;MASC,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
λογικοὶ,λογικοῦ,2_19,?,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁμολογίαν,ὁμολογοῦν,2_23,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δημιουργεῖ,δημιουργοῦν,2_8,?,2_3,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γεννημένον,γεννημένος,0_1,?,0_2,N;NOM;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
γνωρίζεις,γνωρίζουν,1_6,V;2;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
νουθεσίαι,νουθεσίαν,0_6,N;VOC;PL,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θέσῃ,θέσετε,1_4,?,1_3,V;2;PL;IMP,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διατηρῆτε,διατηρήσῃ,2_9,?,2_18,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πρόθυμος,πρόθυμοι,0_2,N;NOM;SG,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰσκαριώτης,ἰσκαριώτην,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
στερεά,στερεὰ,2_14,N;ACC;PL,2_1,?,,,TGT_LEXICAL_ERROR
κοπιάζω,κοπιάζῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
θεσσαλονίκης,θεσσαλονίκην,0_2,N;NOM;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐπεθύμησαν,ἐπεθύμησα,0_5,?,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πάρουν,πάρω,1_5,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κρίνῃ,κρίνω,1_4,?,1_8,V;1;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ξέρομεν,ξέρουν,1_0,?,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστεύω,πιστεύῃς,1_8,V;1;SG;IPFV;PRS,1_2,?,,,TGT_LEXICAL_ERROR
μεγάλου,μεγάλην,0_15,ADJ;GEN;SG;NEUT,0_4,?,,,TGT_LEXICAL_ERROR
ἰούδας,ἰούδα,0_11,N;GEN;SG,0_0,N;ACC;SG,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πιστεύουν,πιστεύεις,1_5,?,1_6,V;2;SG;IPFV;PRS,verb;pri;p3;pl - verb;pri;p3;pl,verb;pri;p2;sg - verb;pri;p2;sg,C
στείλει,στείλουν,1_10,V;3;SG;IPFV;PRS,1_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακόν,κακοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δίνουν,δίνομεν,1_5,?,1_0,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
διδάσκεις,διδάσκω,1_6,V;2;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS,verb;pri;p2;sg - verb;pri;p2;sg,verb;pri;p1;sg - verb;pri;p1;sg,C
ἰουδαίου,ἰουδαίαν,0_15,ADJ;GEN;SG;NEUT,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰουδαία,ἰουδαίων,0_0,N;ACC;SG,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
πλάνος,πλάνη,0_2,N;NOM;SG,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπόλοιποι,ὑπόλοιπον,0_6,N;VOC;PL,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁδηγίας,ὁδηγεῖ,2_11,V;2;PL;IPFV;PST,2_8,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὁδηγῇ,ὁδηγὸς,2_2,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἰαννῆς,ἰαννά,2_5,?,2_14,N;ACC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
καταδίκη,καταδίκην,0_0,N;ACC;SG,0_1,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὑπακοῆς,ὑπακοήν,2_5,?,2_10,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
υἱὸν,υἱὸς,2_4,?,2_21,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δούλην,δούλων,0_4,?,0_8,N;GEN;PL,,,SRC_LEXICAL_ERROR
ἕτοιμοι,ἕτοιμο,0_13,ADJ;NOM;PL;MASC,0_10,ADJ;VOC;SG;NEUT,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ποταμόν,ποταμοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ὀφείλεται,ὀφείλει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
βλέπει,βλέπῃ,1_10,V;3;SG;IPFV;PRS,1_4,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τυφλοὺς,τυφλῶν,2_15,?,2_24,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἀγανακτισμένος,ἀγανακτισμένοι,0_2,N;NOM;SG,0_6,N;VOC;PL,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
τρίτην,τρίτη,0_4,?,0_14,ADJ;NOM;SG;FEM,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
περιοχῆς,περιοχὴ,2_5,?,2_20,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κακὸς,κακὴν,2_21,?,2_12,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
κάποιου,κάποιαν,0_15,ADJ;GEN;SG;NEUT,0_5,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
δυνατὸν,δυνατός,2_4,?,2_22,ADJ;NOM;SG;MASC,,,SRC_LEXICAL_ERROR
ἴδιο,ἴδιοι,0_10,ADJ;VOC;SG;NEUT,0_13,ADJ;NOM;PL;MASC,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ἐνεργὸν,ἐνεργῶ,2_4,?,2_7,?,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
φύγω,φύγῃ,1_8,V;1;SG;IPFV;PRS,1_4,?,,,TGT_LEXICAL_ERROR
