src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2,Notes,KEY,
,,,,,,,,,,
houses,house,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
house,houses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
sing,singing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
singing,sing,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
triumphs,triumphed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
triumphs,triumph,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
triumphs,triumphing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
triumphed,triumphs,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
triumphed,triumph,1_1,V;PST,1_2,V;NFIN,,,,,
triumphed,triumphing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
triumph,triumphs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
triumph,triumphed,1_2,V;NFIN,1_1,V;PST,,,,,
triumph,triumphing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
triumphing,triumphs,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
triumphing,triumphed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
triumphing,triumph,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
hates,hate,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
hates,hating,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
hate,hates,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
hate,hating,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
hating,hates,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
hating,hate,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
increases,increased,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
increases,increase,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
increases,increasing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
increased,increases,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
increased,increase,1_1,V;PST,1_2,V;NFIN,,,,,
increased,increasing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
increase,increases,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
increase,increased,1_2,V;NFIN,1_1,V;PST,,,,,
increase,increasing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
increasing,increases,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
increasing,increased,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
increasing,increase,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
heavens,heaven,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
heavens,heavenly,1_0,V;3;SG;PRS,1_4,?,,,,,
heaven,heavens,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
heaven,heavenly,1_2,V;NFIN,1_4,?,,,,,
heavenly,heavens,1_4,?,1_0,V;3;SG;PRS,,,,,
heavenly,heaven,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
proofs,proof,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
proof,proofs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
indicate,indicating,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
indicating,indicate,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
steal,stealing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
stealing,steal,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
convinced,convincing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
convincing,convinced,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
buys,buy,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
buys,buying,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
buy,buys,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
buy,buying,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
buying,buys,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
buying,buy,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
oaths,oath,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
oath,oaths,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
disobeyed,disobey,1_1,V;PST,1_2,V;NFIN,,,,,
disobey,disobeyed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
her,here,1_2,V;NFIN,1_2,V;NFIN,,,,,
here,her,1_2,V;NFIN,1_2,V;NFIN,,,,,
,,,,,,,,,,
relationships,relationship,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
relationship,relationships,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
completed,complete,1_1,V;PST,1_2,V;NFIN,,,,,
completed,completing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
complete,completed,1_2,V;NFIN,1_1,V;PST,,,,,
complete,completing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
completing,completed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
completing,complete,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
practices,practice,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
practice,practices,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
minds,minded,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
minds,mind,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
minded,minds,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
minded,mind,1_1,V;PST,1_2,V;NFIN,,,,,
mind,minds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
mind,minded,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
taxes,tax,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
tax,taxes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
roofs,roof,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
roof,roofs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
changed,change,1_1,V;PST,1_2,V;NFIN,,,,,
change,changed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
crosses,crossed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
crosses,cross,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
crosses,crossing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
crossed,crosses,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
crossed,cross,1_1,V;PST,1_2,V;NFIN,,,,,
crossed,crossing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
cross,crosses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
cross,crossed,1_2,V;NFIN,1_1,V;PST,,,,,
cross,crossing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
crossing,crosses,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
crossing,crossed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
crossing,cross,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
attacks,attacked,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
attacks,attack,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
attacked,attacks,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
attacked,attack,1_1,V;PST,1_2,V;NFIN,,,,,
attack,attacks,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
attack,attacked,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
cleansed,cleanse,1_1,V;PST,1_2,V;NFIN,,,,,
cleansed,cleansing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
cleanse,cleansed,1_2,V;NFIN,1_1,V;PST,,,,,
cleanse,cleansing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
cleansing,cleansed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
cleansing,cleanse,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
tongues,tongue,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
tongue,tongues,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
exploits,exploited,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
exploits,exploit,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
exploits,exploiting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
exploited,exploits,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
exploited,exploit,1_1,V;PST,1_2,V;NFIN,,,,,
exploited,exploiting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
exploit,exploits,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
exploit,exploited,1_2,V;NFIN,1_1,V;PST,,,,,
exploit,exploiting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
exploiting,exploits,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
exploiting,exploited,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
exploiting,exploit,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
supports,supported,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
supports,support,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
supports,supporting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
supported,supports,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
supported,support,1_1,V;PST,1_2,V;NFIN,,,,,
supported,supporting,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
support,supports,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
support,supported,1_2,V;NFIN,1_1,V;PST,,,,,
support,supporting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
supporting,supports,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
supporting,supported,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
supporting,support,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
banquets,banquet,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
banquet,banquets,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
laughed,laugh,1_1,V;PST,1_2,V;NFIN,,,,,
laugh,laughed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
pieces,piece,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
piece,pieces,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
builds,build,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
builds,building,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
builds,builder,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
build,builds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
build,building,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
build,builder,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
building,builds,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
building,build,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
building,builder,1_3,V;V.PTCP;PRS,1_5,N;SG,PARADIGM_ERROR,,,,
builder,builds,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
builder,build,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
builder,building,1_5,N;SG,1_3,V;V.PTCP;PRS,PARADIGM_ERROR,,,,
,,,,,,,,,,
explains,explained,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
explains,explain,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
explains,explaining,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
explained,explains,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
explained,explain,1_1,V;PST,1_2,V;NFIN,,,,,
explained,explaining,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
explain,explains,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
explain,explained,1_2,V;NFIN,1_1,V;PST,,,,,
explain,explaining,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
explaining,explains,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
explaining,explained,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
explaining,explain,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
horses,horse,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
horse,horses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
forgets,forget,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
forget,forgets,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
heirs,heir,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
heir,heirs,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
dishonours,dishonoured,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
dishonours,dishonour,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
dishonoured,dishonours,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
dishonoured,dishonour,1_1,V;PST,1_2,V;NFIN,,,,,
dishonour,dishonours,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
dishonour,dishonoured,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
trusts,trusted,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
trusts,trust,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
trusted,trusts,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
trusted,trust,1_1,V;PST,1_2,V;NFIN,,,,,
trust,trusts,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
trust,trusted,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
cured,cure,1_1,V;PST,1_2,V;NFIN,,,,,
cure,cured,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
waste,wasting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
wasting,waste,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
seems,seemed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
seems,seem,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
seemed,seems,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
seemed,seem,1_1,V;PST,1_2,V;NFIN,,,,,
seem,seems,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
seem,seemed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
enquired,enquire,1_1,V;PST,1_2,V;NFIN,,,,,
enquired,enquirer,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
enquire,enquired,1_2,V;NFIN,1_1,V;PST,,,,,
enquire,enquirer,1_2,V;NFIN,1_5,N;SG,POS_ERROR,,,,
enquirer,enquired,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
enquirer,enquire,1_5,N;SG,1_2,V;NFIN,POS_ERROR,,,,
,,,,,,,,,,
declares,declared,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
declares,declare,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
declares,declaring,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
declared,declares,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
declared,declare,1_1,V;PST,1_2,V;NFIN,,,,,
declared,declaring,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
declare,declares,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
declare,declared,1_2,V;NFIN,1_1,V;PST,,,,,
declare,declaring,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
declaring,declares,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
declaring,declared,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
declaring,declare,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
guests,guest,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
guest,guests,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
urged,urge,1_1,V;PST,1_2,V;NFIN,,,,,
urged,urging,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
urge,urged,1_2,V;NFIN,1_1,V;PST,,,,,
urge,urging,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
urging,urged,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
urging,urge,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
picked,pick,1_1,V;PST,1_2,V;NFIN,,,,,
pick,picked,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
slaughtered,slaughter,1_1,V;PST,1_2,V;NFIN,,,,,
slaughter,slaughtered,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
moved,move,1_1,V;PST,1_2,V;NFIN,,,,,
move,moved,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
consciences,conscience,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
conscience,consciences,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
great,greatly,1_2,V;NFIN,1_4,?,,,,,
great,greater,1_2,V;NFIN,1_5,N;SG,,,,,
greatly,great,1_4,?,1_2,V;NFIN,,,,,
greatly,greater,1_4,?,1_5,N;SG,,,,,
greater,great,1_5,N;SG,1_2,V;NFIN,,,,,
greater,greatly,1_5,N;SG,1_4,?,,,,,
,,,,,,,,,,
assigned,assign,1_1,V;PST,1_2,V;NFIN,,,,,
assign,assigned,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
treads,treading,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
treading,treads,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
confirms,confirmed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
confirms,confirm,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
confirms,confirming,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
confirmed,confirms,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
confirmed,confirm,1_1,V;PST,1_2,V;NFIN,,,,,
confirmed,confirming,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
confirm,confirms,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
confirm,confirmed,1_2,V;NFIN,1_1,V;PST,,,,,
confirm,confirming,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
confirming,confirms,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
confirming,confirmed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
confirming,confirm,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
months,month,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
month,months,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
regards,regarded,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
regards,regard,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
regards,regarding,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
regarded,regards,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
regarded,regard,1_1,V;PST,1_2,V;NFIN,,,,,
regarded,regarding,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
regard,regards,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
regard,regarded,1_2,V;NFIN,1_1,V;PST,,,,,
regard,regarding,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
regarding,regards,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
regarding,regarded,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
regarding,regard,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
owns,owned,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
owns,owner,1_0,V;3;SG;PRS,1_5,N;SG,POS_ERROR,,,,
owned,owns,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
owned,owner,1_1,V;PST,1_5,N;SG,POS_ERROR,,,,
owner,owns,1_5,N;SG,1_0,V;3;SG;PRS,POS_ERROR,,,,
owner,owned,1_5,N;SG,1_1,V;PST,POS_ERROR,,,,
,,,,,,,,,,
hundreds,hundred,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
hundred,hundreds,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
rights,right,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
rights,rightly,1_0,V;3;SG;PRS,1_4,?,,,,,
right,rights,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
right,rightly,1_2,V;NFIN,1_4,?,,,,,
rightly,rights,1_4,?,1_0,V;3;SG;PRS,,,,,
rightly,right,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
adulterers,adulterer,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
adulterer,adulterers,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
young,younger,1_2,V;NFIN,1_5,N;SG,,,,,
younger,young,1_5,N;SG,1_2,V;NFIN,,,,,
,,,,,,,,,,
climbs,climbed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
climbed,climbs,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
lies,lied,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
lies,lie,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
lied,lies,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
lied,lie,1_1,V;PST,1_2,V;NFIN,,,,,
lie,lies,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
lie,lied,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
voices,voice,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
voice,voices,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
utter,utterly,1_2,V;NFIN,1_4,?,,,,,
utterly,utter,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
passed,pass,1_1,V;PST,1_2,V;NFIN,,,,,
passed,passing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
pass,passed,1_2,V;NFIN,1_1,V;PST,,,,,
pass,passing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
passing,passed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
passing,pass,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
pains,pain,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
pain,pains,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
infants,infant,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
infant,infants,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
scriptures,scripture,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
scripture,scriptures,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
bitter,bitterly,1_2,V;NFIN,1_4,?,,,,,
bitterly,bitter,1_4,?,1_2,V;NFIN,,,,,
,,,,,,,,,,
resembled,resembling,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
resembling,resembled,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
,,,,,,,,,,
statements,statement,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
statement,statements,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
occasions,occasion,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
occasion,occasions,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
perfumes,perfume,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
perfume,perfumes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
welcomes,welcomed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
welcomes,welcome,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
welcomed,welcomes,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
welcomed,welcome,1_1,V;PST,1_2,V;NFIN,,,,,
welcome,welcomes,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
welcome,welcomed,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
consented,consent,1_1,V;PST,1_2,V;NFIN,,,,,
consent,consented,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
elders,elder,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
elder,elders,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
gentiles,gentile,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
gentile,gentiles,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
confesses,confessed,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
confesses,confess,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
confesses,confessing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
confessed,confesses,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
confessed,confess,1_1,V;PST,1_2,V;NFIN,,,,,
confessed,confessing,1_1,V;PST,1_3,V;V.PTCP;PRS,,,,,
confess,confesses,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
confess,confessed,1_2,V;NFIN,1_1,V;PST,,,,,
confess,confessing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,,,,,
confessing,confesses,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
confessing,confessed,1_3,V;V.PTCP;PRS,1_1,V;PST,,,,,
confessing,confess,1_3,V;V.PTCP;PRS,1_2,V;NFIN,,,,,
,,,,,,,,,,
steeped,steep,1_1,V;PST,1_2,V;NFIN,,,,,
steep,steeped,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
described,describe,1_1,V;PST,1_2,V;NFIN,,,,,
describe,described,1_2,V;NFIN,1_1,V;PST,,,,,
,,,,,,,,,,
foams,foaming,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,,,,,
foaming,foams,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,,,,,
,,,,,,,,,,
treasures,treasured,1_0,V;3;SG;PRS,1_1,V;PST,,,,,
treasures,treasure,1_0,V;3;SG;PRS,1_2,V;NFIN,,,,,
treasures,treasury,1_0,V;3;SG;PRS,1_6,ADJ,PARADIGM_ERROR,,,,
treasured,treasures,1_1,V;PST,1_0,V;3;SG;PRS,,,,,
treasured,treasure,1_1,V;PST,1_2,V;NFIN,,,,,
treasured,treasury,1_1,V;PST,1_6,ADJ,POS_ERROR,,,,
treasure,treasures,1_2,V;NFIN,1_0,V;3;SG;PRS,,,,,
treasure,treasured,1_2,V;NFIN,1_1,V;PST,,,,,
treasure,treasury,1_2,V;NFIN,1_6,ADJ,PARADIGM_ERROR,,,,
