src word,tgt word,src slot,tgt slot
gieße,gieße,0_3,0_3
gieße,gießen,0_3,0_0
gieße,gießet,0_3,0_9
gieße,gießest,0_3,0_2
gieße,gießt,0_3,0_6
gießen,gieß,0_0,0_12
gießen,gieße,0_0,0_3
gießen,gießen,0_0,0_0
gießen,gießet,0_0,0_9
gießen,gießest,0_0,0_2
gießen,gießt,0_0,0_6
gießet,gieß,0_9,0_12
gießet,gieße,0_9,0_3
gießet,gießen,0_9,0_0
gießet,gießet,0_9,0_9
gießet,gießest,0_9,0_2
gießet,gießt,0_9,0_6
gießest,gieß,0_2,0_12
gießest,gieße,0_2,0_3
gießest,gießen,0_2,0_0
gießest,gießet,0_2,0_9
gießest,gießest,0_2,0_2
gießest,gießt,0_2,0_6
gießt,gieß,0_6,0_12
gießt,gieße,0_6,0_3
gießt,gießen,0_6,0_0
gießt,gießet,0_6,0_9
gießt,gießest,0_6,0_2
gießt,gießt,0_6,0_6
Rabe,Rabe,0_3,0_3
Rabe,Raben,0_3,0_0
Raben,Rabe,0_0,0_3
Raben,Raben,0_0,0_0
bis,bis,0_1,0_1
bis,bist,0_1,0_10
bist,bis,0_10,0_1
bist,bist,0_10,0_10
Verderbe,Verderbe,0_3,0_3
Verderbe,Verderber,0_3,0_5
Verderbe,Verderben,0_3,0_0
Verderber,Verderbe,0_5,0_3
Verderber,Verderber,0_5,0_5
Verderber,Verderben,0_5,0_0
Verderben,Verderbe,0_0,0_3
Verderben,Verderber,0_0,0_5
Verderben,Verderben,0_0,0_0
arg,arg,0_12,0_12
arg,arge,0_12,0_3
arg,arges,0_12,0_8
arg,argen,0_12,0_0
arge,arg,0_3,0_12
arge,arge,0_3,0_3
arge,arges,0_3,0_8
arge,argen,0_3,0_0
arges,arg,0_8,0_12
arges,arge,0_8,0_3
arges,arges,0_8,0_8
arges,argen,0_8,0_0
argen,arg,0_0,0_12
argen,arge,0_0,0_3
argen,arges,0_0,0_8
argen,argen,0_0,0_0
blühen,blühen,0_0,0_0
blühen,blüht,0_0,0_6
blühen,blühte,0_0,0_4
blühen,blühten,0_0,0_11
blüht,blühen,0_6,0_0
blüht,blüht,0_6,0_6
blüht,blühte,0_6,0_4
blüht,blühten,0_6,0_11
blühte,blühen,0_4,0_0
blühte,blüht,0_4,0_6
blühte,blühte,0_4,0_4
blühte,blühten,0_4,0_11
blühten,blühen,0_11,0_0
blühten,blüht,0_11,0_6
blühten,blühte,0_11,0_4
blühten,blühten,0_11,0_11
bestand,bestand,0_12,0_12
bestand,bestanden,0_12,0_0
bestanden,bestand,0_0,0_12
bestanden,bestanden,0_0,0_0
wahrhaftige,wahrhaftige,0_3,0_3
wahrhaftige,wahrhaftigem,0_3,0_7
wahrhaftige,wahrhaftiger,0_3,0_5
wahrhaftige,wahrhaftiges,0_3,0_8
wahrhaftigem,wahrhaftige,0_7,0_3
wahrhaftigem,wahrhaftigem,0_7,0_7
wahrhaftigem,wahrhaftiger,0_7,0_5
wahrhaftigem,wahrhaftiges,0_7,0_8
wahrhaftiger,wahrhaftige,0_5,0_3
wahrhaftiger,wahrhaftigem,0_5,0_7
wahrhaftiger,wahrhaftiger,0_5,0_5
wahrhaftiger,wahrhaftiges,0_5,0_8
wahrhaftiges,wahrhaftige,0_8,0_3
wahrhaftiges,wahrhaftigem,0_8,0_7
wahrhaftiges,wahrhaftiger,0_8,0_5
wahrhaftiges,wahrhaftiges,0_8,0_8
Bahn,Bahn,0_12,0_12
Bahn,Bahnen,0_12,0_0
Bahnen,Bahn,0_0,0_12
Bahnen,Bahnen,0_0,0_0
mangeln,mangeln,0_0,0_0
mangeln,mangelt,0_0,0_6
mangeln,mangelte,0_0,0_4
mangelt,mangeln,0_6,0_0
mangelt,mangelt,0_6,0_6
mangelt,mangelte,0_6,0_4
mangelte,mangeln,0_4,0_0
mangelte,mangelt,0_4,0_6
mangelte,mangelte,0_4,0_4
Ferse,Ferse,0_3,0_3
Ferse,Fersen,0_3,0_0
Fersen,Ferse,0_0,0_3
Fersen,Fersen,0_0,0_0
stolz,stolz,0_12,0_12
stolz,stolze,0_12,0_3
stolz,stolzer,0_12,0_5
stolz,stolzes,0_12,0_8
stolz,stolzem,0_12,0_7
stolz,stolzen,0_12,0_0
stolze,stolz,0_3,0_12
stolze,stolze,0_3,0_3
stolze,stolzer,0_3,0_5
stolze,stolzes,0_3,0_8
stolze,stolzem,0_3,0_7
stolze,stolzen,0_3,0_0
stolzer,stolz,0_5,0_12
stolzer,stolze,0_5,0_3
stolzer,stolzer,0_5,0_5
stolzer,stolzes,0_5,0_8
stolzer,stolzem,0_5,0_7
stolzer,stolzen,0_5,0_0
stolzes,stolz,0_8,0_12
stolzes,stolze,0_8,0_3
stolzes,stolzer,0_8,0_5
stolzes,stolzes,0_8,0_8
stolzes,stolzem,0_8,0_7
stolzes,stolzen,0_8,0_0
stolzem,stolz,0_7,0_12
stolzem,stolze,0_7,0_3
stolzem,stolzer,0_7,0_5
stolzem,stolzes,0_7,0_8
stolzem,stolzem,0_7,0_7
stolzem,stolzen,0_7,0_0
stolzen,stolz,0_0,0_12
stolzen,stolze,0_0,0_3
stolzen,stolzer,0_0,0_5
stolzen,stolzes,0_0,0_8
stolzen,stolzem,0_0,0_7
stolzen,stolzen,0_0,0_0
linke,linke,0_3,0_3
linke,linken,0_3,0_0
linke,links,0_3,0_1
linken,linke,0_0,0_3
linken,linken,0_0,0_0
linken,links,0_0,0_1
links,linke,0_1,0_3
links,linken,0_1,0_0
links,links,0_1,0_1
säume,säume,0_3,0_3
säume,säumet,0_3,0_9
säume,säumen,0_3,0_0
säume,säumt,0_3,0_6
säumet,säume,0_9,0_3
säumet,säumet,0_9,0_9
säumet,säumen,0_9,0_0
säumet,säumt,0_9,0_6
säumen,säume,0_0,0_3
säumen,säumet,0_0,0_9
säumen,säumen,0_0,0_0
säumen,säumt,0_0,0_6
säumt,säume,0_6,0_3
säumt,säumet,0_6,0_9
säumt,säumen,0_6,0_0
säumt,säumt,0_6,0_6
bedürfe,bedürfe,0_3,0_3
bedürfe,bedürfen,0_3,0_0
bedürfe,bedürfet,0_3,0_9
bedürfe,bedürft,0_3,0_6
bedürfen,bedürfe,0_0,0_3
bedürfen,bedürfen,0_0,0_0
bedürfen,bedürfet,0_0,0_9
bedürfen,bedürft,0_0,0_6
bedürfet,bedürfe,0_9,0_3
bedürfet,bedürfen,0_9,0_0
bedürfet,bedürfet,0_9,0_9
bedürfet,bedürft,0_9,0_6
bedürft,bedürfe,0_6,0_3
bedürft,bedürfen,0_6,0_0
bedürft,bedürfet,0_6,0_9
bedürft,bedürft,0_6,0_6
hinunterfahre,hinunterfahre,0_3,0_3
hinunterfahre,hinunterfahren,0_3,0_0
hinunterfahren,hinunterfahre,0_0,0_3
hinunterfahren,hinunterfahren,0_0,0_0
Schuld,Schuld,0_12,0_12
Schuld,Schulden,0_12,0_0
Schulden,Schuld,0_0,0_12
Schulden,Schulden,0_0,0_0
zusammengelegt,zusammengelegt,0_12,0_12
zusammengelegt,zusammengelegten,0_12,0_0
zusammengelegten,zusammengelegt,0_0,0_12
zusammengelegten,zusammengelegten,0_0,0_0
herausziehen,herausziehen,0_0,0_0
herausziehen,herauszieht,0_0,0_6
herauszieht,herausziehen,0_6,0_0
herauszieht,herauszieht,0_6,0_6
billig,billig,0_12,0_12
billig,billiger,0_12,0_5
billig,billigen,0_12,0_0
billiger,billig,0_5,0_12
billiger,billiger,0_5,0_5
billiger,billigen,0_5,0_0
billigen,billig,0_0,0_12
billigen,billiger,0_0,0_5
billigen,billigen,0_0,0_0
abtrünnig,abtrünnig,0_12,0_12
abtrünnig,abtrünnige,0_12,0_3
abtrünnig,abtrünniges,0_12,0_8
abtrünnig,abtrünnigen,0_12,0_0
abtrünnige,abtrünnig,0_3,0_12
abtrünnige,abtrünnige,0_3,0_3
abtrünnige,abtrünniges,0_3,0_8
abtrünnige,abtrünnigen,0_3,0_0
abtrünniges,abtrünnig,0_8,0_12
abtrünniges,abtrünnige,0_8,0_3
abtrünniges,abtrünniges,0_8,0_8
abtrünniges,abtrünnigen,0_8,0_0
abtrünnigen,abtrünnig,0_0,0_12
abtrünnigen,abtrünnige,0_0,0_3
abtrünnigen,abtrünniges,0_0,0_8
abtrünnigen,abtrünnigen,0_0,0_0
Menschenhände,Menschenhände,0_3,0_3
Menschenhände,Menschenhänden,0_3,0_0
Menschenhänden,Menschenhände,0_0,0_3
Menschenhänden,Menschenhänden,0_0,0_0
gehabe,gehabe,0_3,0_3
gehabe,gehabt,0_3,0_6
gehabt,gehabe,0_6,0_3
gehabt,gehabt,0_6,0_6
elend,elend,0_12,0_12
elend,elende,0_12,0_3
elend,elenden,0_12,0_0
elend,elendes,0_12,0_8
elend,elender,0_12,0_5
elende,elend,0_3,0_12
elende,elende,0_3,0_3
elende,elenden,0_3,0_0
elende,elendes,0_3,0_8
elende,elender,0_3,0_5
elenden,elend,0_0,0_12
elenden,elende,0_0,0_3
elenden,elenden,0_0,0_0
elenden,elendes,0_0,0_8
elenden,elender,0_0,0_5
elendes,elend,0_8,0_12
elendes,elende,0_8,0_3
elendes,elenden,0_8,0_0
elendes,elendes,0_8,0_8
elendes,elender,0_8,0_5
elender,elend,0_5,0_12
elender,elende,0_5,0_3
elender,elenden,0_5,0_0
elender,elendes,0_5,0_8
elender,elender,0_5,0_5
grausam,grausam,0_12,0_12
grausam,grausame,0_12,0_3
grausam,grausamer,0_12,0_5
grausam,grausamen,0_12,0_0
grausame,grausam,0_3,0_12
grausame,grausame,0_3,0_3
grausame,grausamer,0_3,0_5
grausame,grausamen,0_3,0_0
grausamer,grausam,0_5,0_12
grausamer,grausame,0_5,0_3
grausamer,grausamer,0_5,0_5
grausamer,grausamen,0_5,0_0
grausamen,grausam,0_0,0_12
grausamen,grausame,0_0,0_3
grausamen,grausamer,0_0,0_5
grausamen,grausamen,0_0,0_0
Purpurkleid,Purpurkleid,0_12,0_12
Purpurkleid,Purpurkleider,0_12,0_5
Purpurkleider,Purpurkleid,0_5,0_12
Purpurkleider,Purpurkleider,0_5,0_5
wohltun,wohltun,0_0,0_0
wohltun,wohltut,0_0,0_6
wohltun,wohltust,0_0,0_10
wohltut,wohltun,0_6,0_0
wohltut,wohltut,0_6,0_6
wohltut,wohltust,0_6,0_10
wohltust,wohltun,0_10,0_0
wohltust,wohltut,0_10,0_6
wohltust,wohltust,0_10,0_10
weiblich,weiblich,0_12,0_12
weiblich,weiblichen,0_12,0_0
weiblich,weibliches,0_12,0_8
weiblichen,weiblich,0_0,0_12
weiblichen,weiblichen,0_0,0_0
weiblichen,weibliches,0_0,0_8
weibliches,weiblich,0_8,0_12
weibliches,weiblichen,0_8,0_0
weibliches,weibliches,0_8,0_8
zurichte,zurichte,0_3,0_3
zurichte,zurichtet,0_3,0_9
zurichte,zurichten,0_3,0_0
zurichtet,zurichte,0_9,0_3
zurichtet,zurichtet,0_9,0_9
zurichtet,zurichten,0_9,0_0
zurichten,zurichte,0_0,0_3
zurichten,zurichtet,0_0,0_9
zurichten,zurichten,0_0,0_0
verwese,verwese,0_3,0_3
verwese,verwesen,0_3,0_0
verwesen,verwese,0_0,0_3
verwesen,verwesen,0_0,0_0
Gut,Gut,0_12,0_12
Gut,Gute,0_12,0_3
Gut,Guter,0_12,0_5
Gut,Gutem,0_12,0_7
Gut,Guten,0_12,0_0
Gut,Gutes,0_12,0_8
Gut,Guts,0_12,0_1
Gute,Gut,0_3,0_12
Gute,Gute,0_3,0_3
Gute,Guter,0_3,0_5
Gute,Gutem,0_3,0_7
Gute,Guten,0_3,0_0
Gute,Gutes,0_3,0_8
Gute,Guts,0_3,0_1
Guter,Gut,0_5,0_12
Guter,Gute,0_5,0_3
Guter,Guter,0_5,0_5
Guter,Gutem,0_5,0_7
Guter,Guten,0_5,0_0
Guter,Gutes,0_5,0_8
Guter,Guts,0_5,0_1
Gutem,Gut,0_7,0_12
Gutem,Gute,0_7,0_3
Gutem,Guter,0_7,0_5
Gutem,Gutem,0_7,0_7
Gutem,Guten,0_7,0_0
Gutem,Gutes,0_7,0_8
Gutem,Guts,0_7,0_1
Guten,Gut,0_0,0_12
Guten,Gute,0_0,0_3
Guten,Guter,0_0,0_5
Guten,Gutem,0_0,0_7
Guten,Guten,0_0,0_0
Guten,Gutes,0_0,0_8
Guten,Guts,0_0,0_1
Gutes,Gut,0_8,0_12
Gutes,Gute,0_8,0_3
Gutes,Guter,0_8,0_5
Gutes,Gutem,0_8,0_7
Gutes,Guten,0_8,0_0
Gutes,Gutes,0_8,0_8
Gutes,Guts,0_8,0_1
Guts,Gut,0_1,0_12
Guts,Gute,0_1,0_3
Guts,Guter,0_1,0_5
Guts,Gutem,0_1,0_7
Guts,Guten,0_1,0_0
Guts,Gutes,0_1,0_8
Guts,Guts,0_1,0_1
Saphir,Saphir,0_12,0_12
Saphir,Saphiren,0_12,0_0
Saphir,Saphirs,0_12,0_1
Saphiren,Saphir,0_0,0_12
Saphiren,Saphiren,0_0,0_0
Saphiren,Saphirs,0_0,0_1
Saphirs,Saphir,0_1,0_12
Saphirs,Saphiren,0_1,0_0
Saphirs,Saphirs,0_1,0_1
Grund,Grund,0_12,0_12
Grund,Grunde,0_12,0_3
Grund,Grundes,0_12,0_8
Grunde,Grund,0_3,0_12
Grunde,Grunde,0_3,0_3
Grunde,Grundes,0_3,0_8
Grundes,Grund,0_8,0_12
Grundes,Grunde,0_8,0_3
Grundes,Grundes,0_8,0_8
verhaften,verhaften,0_0,0_0
verhaften,verhaftet,0_0,0_6
verhaftet,verhaften,0_6,0_0
verhaftet,verhaftet,0_6,0_6
Flöte,Flöte,0_3,0_3
Flöte,Flöten,0_3,0_0
Flöten,Flöte,0_0,0_3
Flöten,Flöten,0_0,0_0
Binde,Binde,0_3,0_3
Binde,Binden,0_3,0_0
Binde,Bindet,0_3,0_9
Binden,Binde,0_0,0_3
Binden,Binden,0_0,0_0
Binden,Bindet,0_0,0_9
Bindet,Binde,0_9,0_3
Bindet,Binden,0_9,0_0
Bindet,Bindet,0_9,0_9
Mal,Mal,0_12,0_12
Mal,Mals,0_12,0_1
Mal,Male,0_12,0_3
Mal,Malen,0_12,0_0
Mals,Mal,0_1,0_12
Mals,Mals,0_1,0_1
Mals,Male,0_1,0_3
Mals,Malen,0_1,0_0
Male,Mal,0_3,0_12
Male,Mals,0_3,0_1
Male,Male,0_3,0_3
Male,Malen,0_3,0_0
Malen,Mal,0_0,0_12
Malen,Mals,0_0,0_1
Malen,Male,0_0,0_3
Malen,Malen,0_0,0_0
ordentlich,ordentlich,0_12,0_12
ordentlich,ordentliches,0_12,0_8
ordentlich,ordentlichen,0_12,0_0
ordentliches,ordentlich,0_8,0_12
ordentliches,ordentliches,0_8,0_8
ordentliches,ordentlichen,0_8,0_0
ordentlichen,ordentlich,0_0,0_12
ordentlichen,ordentliches,0_0,0_8
ordentlichen,ordentlichen,0_0,0_0
wußte,wußte,0_3,0_3
wußte,wußten,0_3,0_0
wußte,wußtest,0_3,0_2
wußten,wußte,0_0,0_3
wußten,wußten,0_0,0_0
wußten,wußtest,0_0,0_2
wußtest,wußte,0_2,0_3
wußtest,wußten,0_2,0_0
wußtest,wußtest,0_2,0_2
leer,leer,0_12,0_12
leer,leere,0_12,0_3
leer,leeres,0_12,0_8
leer,leeren,0_12,0_0
leere,leer,0_3,0_12
leere,leere,0_3,0_3
leere,leeres,0_3,0_8
leere,leeren,0_3,0_0
leeres,leer,0_8,0_12
leeres,leere,0_8,0_3
leeres,leeres,0_8,0_8
leeres,leeren,0_8,0_0
leeren,leer,0_0,0_12
leeren,leere,0_0,0_3
leeren,leeres,0_0,0_8
leeren,leeren,0_0,0_0
Mitgenosse,Mitgenosse,0_3,0_3
Mitgenosse,Mitgenossen,0_3,0_0
Mitgenossen,Mitgenosse,0_0,0_3
Mitgenossen,Mitgenossen,0_0,0_0
gelegene,gelegene,0_3,0_3
gelegene,gelegener,0_3,0_5
gelegener,gelegene,0_5,0_3
gelegener,gelegener,0_5,0_5
Spitze,Spitze,0_3,0_3
Spitze,Spitzen,0_3,0_0
Spitzen,Spitze,0_0,0_3
Spitzen,Spitzen,0_0,0_0
wetzen,wetzen,0_0,0_0
wetzen,wetzt,0_0,0_6
wetzt,wetzen,0_6,0_0
wetzt,wetzt,0_6,0_6
leichtfertig,leichtfertig,0_12,0_12
leichtfertig,leichtfertige,0_12,0_3
leichtfertig,leichtfertigen,0_12,0_0
leichtfertige,leichtfertig,0_3,0_12
leichtfertige,leichtfertige,0_3,0_3
leichtfertige,leichtfertigen,0_3,0_0
leichtfertigen,leichtfertig,0_0,0_12
leichtfertigen,leichtfertige,0_0,0_3
leichtfertigen,leichtfertigen,0_0,0_0
Harn,Harn,0_0,0_0
Harn,Harte,0_0,0_4
Harte,Harn,0_4,0_0
Harte,Harte,0_4,0_4
wallen,wallen,0_0,0_0
wallen,wallet,0_0,0_9
wallen,wallt,0_0,0_6
wallen,wallte,0_0,0_4
wallet,wallen,0_9,0_0
wallet,wallet,0_9,0_9
wallet,wallt,0_9,0_6
wallet,wallte,0_9,0_4
wallt,wallen,0_6,0_0
wallt,wallet,0_6,0_9
wallt,wallt,0_6,0_6
wallt,wallte,0_6,0_4
wallte,wallen,0_4,0_0
wallte,wallet,0_4,0_9
wallte,wallt,0_4,0_6
wallte,wallte,0_4,0_4
zöge,zöge,0_3,0_3
zöge,zögen,0_3,0_0
zögen,zöge,0_0,0_3
zögen,zögen,0_0,0_0
anhangen,anhangen,0_0,0_0
anhangen,anhanget,0_0,0_9
anhangen,anhangt,0_0,0_6
anhanget,anhangen,0_9,0_0
anhanget,anhanget,0_9,0_9
anhanget,anhangt,0_9,0_6
anhangt,anhangen,0_6,0_0
anhangt,anhanget,0_6,0_9
anhangt,anhangt,0_6,0_6
Tier,Tier,0_12,0_12
Tier,Tiers,0_12,0_1
Tier,Tiere,0_12,0_3
Tier,Tieren,0_12,0_0
Tier,Tieres,0_12,0_8
Tiers,Tier,0_1,0_12
Tiers,Tiers,0_1,0_1
Tiers,Tiere,0_1,0_3
Tiers,Tieren,0_1,0_0
Tiers,Tieres,0_1,0_8
Tiere,Tier,0_3,0_12
Tiere,Tiers,0_3,0_1
Tiere,Tiere,0_3,0_3
Tiere,Tieren,0_3,0_0
Tiere,Tieres,0_3,0_8
Tieren,Tier,0_0,0_12
Tieren,Tiers,0_0,0_1
Tieren,Tiere,0_0,0_3
Tieren,Tieren,0_0,0_0
Tieren,Tieres,0_0,0_8
Tieres,Tier,0_8,0_12
Tieres,Tiers,0_8,0_1
Tieres,Tiere,0_8,0_3
Tieres,Tieren,0_8,0_0
Tieres,Tieres,0_8,0_8
überschatten,überschatten,0_0,0_0
überschatten,überschattete,0_0,0_4
überschatten,überschatteten,0_0,0_11
überschattete,überschatten,0_4,0_0
überschattete,überschattete,0_4,0_4
überschattete,überschatteten,0_4,0_11
überschatteten,überschatten,0_11,0_0
überschatteten,überschattete,0_11,0_4
überschatteten,überschatteten,0_11,0_11
hinaufzog,hinaufzog,0_12,0_12
hinaufzog,hinaufzogen,0_12,0_0
hinaufzogen,hinaufzog,0_0,0_12
hinaufzogen,hinaufzogen,0_0,0_0
Weite,Weite,0_3,0_3
Weite,Weiter,0_3,0_5
Weiter,Weite,0_5,0_3
Weiter,Weiter,0_5,0_5
unvergänglich,unvergänglich,0_12,0_12
unvergänglich,unvergängliche,0_12,0_3
unvergänglich,unvergänglichen,0_12,0_0
unvergänglich,unvergänglichem,0_12,0_7
unvergänglich,unvergängliches,0_12,0_8
unvergängliche,unvergänglich,0_3,0_12
unvergängliche,unvergängliche,0_3,0_3
unvergängliche,unvergänglichen,0_3,0_0
unvergängliche,unvergänglichem,0_3,0_7
unvergängliche,unvergängliches,0_3,0_8
unvergänglichen,unvergänglich,0_0,0_12
unvergänglichen,unvergängliche,0_0,0_3
unvergänglichen,unvergänglichen,0_0,0_0
unvergänglichen,unvergänglichem,0_0,0_7
unvergänglichen,unvergängliches,0_0,0_8
unvergänglichem,unvergänglich,0_7,0_12
unvergänglichem,unvergängliche,0_7,0_3
unvergänglichem,unvergänglichen,0_7,0_0
unvergänglichem,unvergänglichem,0_7,0_7
unvergänglichem,unvergängliches,0_7,0_8
unvergängliches,unvergänglich,0_8,0_12
unvergängliches,unvergängliche,0_8,0_3
unvergängliches,unvergänglichen,0_8,0_0
unvergängliches,unvergänglichem,0_8,0_7
unvergängliches,unvergängliches,0_8,0_8
versorge,versorge,0_3,0_3
versorge,versorgen,0_3,0_0
versorge,versorgt,0_3,0_6
versorge,versorgte,0_3,0_4
versorge,versorgten,0_3,0_11
versorgen,versorge,0_0,0_3
versorgen,versorgen,0_0,0_0
versorgen,versorgt,0_0,0_6
versorgen,versorgte,0_0,0_4
versorgen,versorgten,0_0,0_11
versorgt,versorge,0_6,0_3
versorgt,versorgen,0_6,0_0
versorgt,versorgt,0_6,0_6
versorgt,versorgte,0_6,0_4
versorgt,versorgten,0_6,0_11
versorgte,versorge,0_4,0_3
versorgte,versorgen,0_4,0_0
versorgte,versorgt,0_4,0_6
versorgte,versorgte,0_4,0_4
versorgte,versorgten,0_4,0_11
versorgten,versorge,0_11,0_3
versorgten,versorgen,0_11,0_0
versorgten,versorgt,0_11,0_6
versorgten,versorgte,0_11,0_4
versorgten,versorgten,0_11,0_11
Gehorche,Gehorche,0_3,0_3
Gehorche,Gehorchet,0_3,0_9
Gehorche,Gehorcht,0_3,0_6
Gehorchet,Gehorche,0_9,0_3
Gehorchet,Gehorchet,0_9,0_9
Gehorchet,Gehorcht,0_9,0_6
Gehorcht,Gehorche,0_6,0_3
Gehorcht,Gehorchet,0_6,0_9
Gehorcht,Gehorcht,0_6,0_6
durchbohren,durchbohren,0_0,0_0
durchbohren,durchbohrt,0_0,0_6
durchbohren,durchbohrte,0_0,0_4
durchbohrt,durchbohren,0_6,0_0
durchbohrt,durchbohrt,0_6,0_6
durchbohrt,durchbohrte,0_6,0_4
durchbohrte,durchbohren,0_4,0_0
durchbohrte,durchbohrt,0_4,0_6
durchbohrte,durchbohrte,0_4,0_4
dablieb,dablieb,0_12,0_12
dablieb,dabliebe,0_12,0_3
dablieb,dablieben,0_12,0_0
dabliebe,dablieb,0_3,0_12
dabliebe,dabliebe,0_3,0_3
dabliebe,dablieben,0_3,0_0
dablieben,dablieb,0_0,0_12
dablieben,dabliebe,0_0,0_3
dablieben,dablieben,0_0,0_0
geißeln,geißeln,0_0,0_0
geißeln,geißelte,0_0,0_4
geißelte,geißeln,0_4,0_0
geißelte,geißelte,0_4,0_4
blöde,blöde,0_3,0_3
blöde,blödes,0_3,0_8
blöde,blöden,0_3,0_0
blödes,blöde,0_8,0_3
blödes,blödes,0_8,0_8
blödes,blöden,0_8,0_0
blöden,blöde,0_0,0_3
blöden,blödes,0_0,0_8
blöden,blöden,0_0,0_0
Eifer,Eifer,0_12,0_12
Eifer,Eifers,0_12,0_1
Eifer,Eiferer,0_12,0_5
Eifers,Eifer,0_1,0_12
Eifers,Eifers,0_1,0_1
Eifers,Eiferer,0_1,0_5
Eiferer,Eifer,0_5,0_12
Eiferer,Eifers,0_5,0_1
Eiferer,Eiferer,0_5,0_5
aufwecken,aufwecken,0_0,0_0
aufwecken,aufweckt,0_0,0_6
aufweckt,aufwecken,0_6,0_0
aufweckt,aufweckt,0_6,0_6
Verführer,Verführer,0_5,0_5
auskommen,auskommen,0_0,0_0
auskommen,auskommt,0_0,0_6
auskommt,auskommen,0_6,0_0
auskommt,auskommt,0_6,0_6
Tat,Tat,0_12,0_12
Tat,Taten,0_12,0_0
Taten,Tat,0_0,0_12
Taten,Taten,0_0,0_0
vernimm,vernimm,0_12,0_12
vernimm,vernimmt,0_12,0_6
vernimmt,vernimm,0_6,0_12
vernimmt,vernimmt,0_6,0_6
tödlich,tödlich,0_12,0_12
tödlich,tödliche,0_12,0_3
tödlich,tödlichen,0_12,0_0
tödliche,tödlich,0_3,0_12
tödliche,tödliche,0_3,0_3
tödliche,tödlichen,0_3,0_0
tödlichen,tödlich,0_0,0_12
tödlichen,tödliche,0_0,0_3
tödlichen,tödlichen,0_0,0_0
verstehe,verstehe,0_3,0_3
verstehe,verstehen,0_3,0_0
verstehe,verstehet,0_3,0_9
verstehe,verstehest,0_3,0_2
verstehe,verstehst,0_3,0_10
verstehe,versteht,0_3,0_6
verstehen,verstehe,0_0,0_3
verstehen,verstehen,0_0,0_0
verstehen,verstehet,0_0,0_9
verstehen,verstehest,0_0,0_2
verstehen,verstehst,0_0,0_10
verstehen,versteht,0_0,0_6
verstehet,verstehe,0_9,0_3
verstehet,verstehen,0_9,0_0
verstehet,verstehet,0_9,0_9
verstehet,verstehest,0_9,0_2
verstehet,verstehst,0_9,0_10
verstehet,versteht,0_9,0_6
verstehest,verstehe,0_2,0_3
verstehest,verstehen,0_2,0_0
verstehest,verstehet,0_2,0_9
verstehest,verstehest,0_2,0_2
verstehest,verstehst,0_2,0_10
verstehest,versteht,0_2,0_6
verstehst,verstehe,0_10,0_3
verstehst,verstehen,0_10,0_0
verstehst,verstehet,0_10,0_9
verstehst,verstehest,0_10,0_2
verstehst,verstehst,0_10,0_10
verstehst,versteht,0_10,0_6
versteht,verstehe,0_6,0_3
versteht,verstehen,0_6,0_0
versteht,verstehet,0_6,0_9
versteht,verstehest,0_6,0_2
versteht,verstehst,0_6,0_10
versteht,versteht,0_6,0_6
eben,eben,0_12,0_12
eben,ebene,0_12,0_3
eben,ebenen,0_12,0_0
eben,ebener,0_12,0_5
eben,ebenes,0_12,0_8
ebene,eben,0_3,0_12
ebene,ebene,0_3,0_3
ebene,ebenen,0_3,0_0
ebene,ebener,0_3,0_5
ebene,ebenes,0_3,0_8
ebenen,eben,0_0,0_12
ebenen,ebene,0_0,0_3
ebenen,ebenen,0_0,0_0
ebenen,ebener,0_0,0_5
ebenen,ebenes,0_0,0_8
ebener,eben,0_5,0_12
ebener,ebene,0_5,0_3
ebener,ebenen,0_5,0_0
ebener,ebener,0_5,0_5
ebener,ebenes,0_5,0_8
ebenes,eben,0_8,0_12
ebenes,ebene,0_8,0_3
ebenes,ebenen,0_8,0_0
ebenes,ebener,0_8,0_5
ebenes,ebenes,0_8,0_8
übergab,übergab,0_12,0_12
übergab,übergaben,0_12,0_0
übergaben,übergab,0_0,0_12
übergaben,übergaben,0_0,0_0
Helm,Helm,0_12,0_12
Helm,Helme,0_12,0_3
Helm,Helmen,0_12,0_0
Helme,Helm,0_3,0_12
Helme,Helme,0_3,0_3
Helme,Helmen,0_3,0_0
Helmen,Helm,0_0,0_12
Helmen,Helme,0_0,0_3
Helmen,Helmen,0_0,0_0
zurückgehe,zurückgehe,0_3,0_3
zurückgehe,zurückgehen,0_3,0_0
zurückgehen,zurückgehe,0_0,0_3
zurückgehen,zurückgehen,0_0,0_0
Lamm,Lamm,0_12,0_12
Lamm,Lamme,0_12,0_3
Lamm,Lammes,0_12,0_8
Lamme,Lamm,0_3,0_12
Lamme,Lamme,0_3,0_3
Lamme,Lammes,0_3,0_8
Lammes,Lamm,0_8,0_12
Lammes,Lamme,0_8,0_3
Lammes,Lammes,0_8,0_8
sieden,sieden,0_0,0_0
sieden,siedet,0_0,0_6
siedet,sieden,0_6,0_0
siedet,siedet,0_6,0_6
gossen,gossen,0_0,0_0
hinzukommen,hinzukommen,0_0,0_0
hinzukommen,hinzukommt,0_0,0_6
hinzukommt,hinzukommen,0_6,0_0
hinzukommt,hinzukommt,0_6,0_6
erfreue,erfreue,0_3,0_3
erfreue,erfreut,0_3,0_6
erfreue,erfreute,0_3,0_4
erfreue,erfreuest,0_3,0_2
erfreue,erfreuen,0_3,0_0
erfreut,erfreue,0_6,0_3
erfreut,erfreut,0_6,0_6
